name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,na_sales_share,eu_sales_share,jp_sales_share,other_sales_share,platform_era,is_top_publisher,publisher_games_count,name_length,decade,genre_Action,genre_Adventure,genre_Fighting,genre_Misc,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,platform_era_6th Gen,platform_era_7th Gen,platform_era_8th Gen,platform_era_Other,platform_era_PC,platform_era_Retro,platform_freq
Iron Man 2,X360,2010,Action,Sega,0.15,0.1,0.0,0.03,0.27,0.5555555555555555,0.37037037037037035,0.0,0.1111111111111111,7th Gen,1,639,10,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
Indy 500,2600,2007,Racing,Atari,0.26,0.01,0.0,0.0,0.27,0.9629629629629629,0.037037037037037035,0.0,0.0,Retro,0,363,8,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,133
Littlest Pet Shop: Beach Friends,DS,2009,Simulation,Electronic Arts,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,Other,1,1348,32,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2163
Trivial Pursuit,PS2,2009,Misc,Electronic Arts,0.09,0.01,0.0,0.1,0.27,0.3333333333333333,0.037037037037037035,0.0,0.6296296296296297,6th Gen,1,1348,15,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Suikoden Tierkreis,DS,2008,Role-Playing,Konami Digital Entertainment,0.09,0.01,0.1,0.01,0.27,0.3333333333333333,0.037037037037037035,0.5555555555555555,0.037037037037037035,Other,1,832,18,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2163
Evil Dead: Hail to the King,PS,2000,Adventure,THQ,0.15,0.1,0.0,0.02,0.27,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,Retro,1,715,27,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1196
Dragon Ball GT: Final Bout,PS,1997,Fighting,Namco Bandai Games,0.02,0.02,0.1,0.02,0.27,0.07407407407407407,0.07407407407407407,0.8148148148148148,0.07407407407407407,Retro,1,932,26,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1196
Burstrick: Wake Boarding!!,PS,2000,Sports,Natsume,0.15,0.1,0.0,0.02,0.27,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,Retro,0,17,26,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1196
Dave Mirra Freestyle BMX: Maximum Remix,PS,2001,Sports,Acclaim Entertainment,0.15,0.1,0.0,0.02,0.27,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,Retro,0,184,39,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1196
Divinity: Original Sin,PS4,2015,Role-Playing,Focus Home Interactive,0.09,0.12,0.02,0.04,0.27,0.3333333333333333,0.4444444444444444,0.07407407407407407,0.14814814814814814,8th Gen,0,58,22,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,336
R.U.S.E.,X360,2010,Strategy,Ubisoft,0.12,0.12,0.0,0.03,0.27,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,7th Gen,1,921,8,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1264
Hatsune Miku: Project Diva f,PS3,2013,Misc,Sega,0.08,0.0,0.1,0.01,0.27,0.2962962962962963,0.0,0.7037037037037037,0.037037037037037035,7th Gen,1,639,28,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
Resident Evil: Deadly Silence,DS,2006,Action,Capcom,0.12,0.03,0.1,0.01,0.27,0.4444444444444444,0.1111111111111111,0.4074074074074074,0.037037037037037035,Other,0,381,29,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Pac-Pix,DS,2005,Puzzle,Namco Bandai Games,0.16,0.0,0.1,0.01,0.27,0.5925925925925926,0.0,0.37037037037037035,0.037037037037037035,Other,1,932,7,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2163
Beamrider,2600,1984,Racing,Activision,0.26,0.01,0.0,0.0,0.27,0.9629629629629629,0.037037037037037035,0.0,0.0,Retro,1,975,9,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,133
EyePet,PSP,2010,Simulation,Sony Computer Entertainment,0.02,0.17,0.0,0.09,0.27,0.07407407407407407,0.6296296296296297,0.0,0.3333333333333333,7th Gen,1,683,6,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1213
The Evil Within,PC,2014,Action,Bethesda Softworks,0.09,0.16,0.0,0.02,0.27,0.3333333333333333,0.5925925925925926,0.0,0.07407407407407407,PC,0,71,15,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,959
Athens 2004,PS2,2004,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,1,683,11,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2161
Gunship,PS,1996,Simulation,Microprose,0.15,0.1,0.0,0.02,0.27,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,Retro,0,6,7,1990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1196
Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,7th Gen,1,832,38,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1213
SD Gundam G Generation Portable,PSP,2006,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,7th Gen,1,932,31,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1213
Sydney 2000,PS,2000,Sports,Eidos Interactive,0.15,0.1,0.0,0.02,0.27,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,Retro,0,198,11,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1196
Pro Race Driver,PS2,2002,Racing,Codemasters,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,0,152,15,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2161
Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27,0.7777777777777777,0.18518518518518517,0.0,0.037037037037037035,6th Gen,1,702,46,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,556
Bishoujo Senshi Sailormoon R,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Retro,1,932,28,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239
The Club,X360,2008,Shooter,Sega,0.15,0.1,0.0,0.02,0.27,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,7th Gen,1,639,8,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1264
Slam Dunk: Yonkyo Taiketsu!!,SNES,1994,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Retro,1,932,28,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239
Rhythm Thief & the Emperor's Treasure,3DS,2012,Misc,Sega,0.07,0.07,0.1,0.01,0.27,0.25925925925925924,0.25925925925925924,0.4444444444444444,0.037037037037037035,8th Gen,1,639,37,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509
Rocky: Legends,PS2,2004,Action,Ubisoft,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,1,921,14,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
NickToons: Racing,GBA,2002,Racing,Infogrames,0.19,0.07,0.0,0.0,0.27,0.7037037037037037,0.25925925925925924,0.0,0.0,6th Gen,0,62,17,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,822
MotionSports: Adrenaline,X360,2011,Sports,Ubisoft,0.14,0.1,0.0,0.03,0.27,0.5185185185185185,0.37037037037037035,0.0,0.1111111111111111,7th Gen,1,921,24,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1264
Tiger Woods PGA Tour 07,PSP,2006,Sports,Electronic Arts,0.2,0.04,0.0,0.04,0.27,0.7407407407407407,0.14814814814814814,0.0,0.14814814814814814,7th Gen,1,1348,23,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1213
Gun,X360,2007,Shooter,Activision,0.24,0.01,0.0,0.02,0.27,0.8888888888888888,0.037037037037037035,0.0,0.07407407407407407,7th Gen,1,975,3,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1264
NHL 07,X360,2006,Sports,Electronic Arts,0.25,0.01,0.0,0.02,0.27,0.9259259259259258,0.037037037037037035,0.0,0.07407407407407407,7th Gen,1,1348,6,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1264
Flag Capture,2600,2007,Action,Atari,0.25,0.02,0.0,0.0,0.27,0.9259259259259258,0.07407407407407407,0.0,0.0,Retro,0,363,12,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
Bridge,2600,1980,Misc,Activision,0.25,0.02,0.0,0.0,0.27,0.9259259259259258,0.07407407407407407,0.0,0.0,Retro,1,975,6,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
G-Force,PS2,2009,Action,Disney Interactive Studios,0.12,0.01,0.0,0.1,0.27,0.4444444444444444,0.037037037037037035,0.0,0.5185185185185185,6th Gen,0,218,7,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
LEGO Harry Potter: Years 5-7,PSP,2007,Action,Warner Bros. Interactive Entertainment,0.1,0.11,0.0,0.06,0.27,0.37037037037037035,0.4074074074074074,0.0,0.2222222222222222,7th Gen,0,232,28,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1213
The Adventures of Tintin: The Game,PS3,2011,Action,Ubisoft,0.06,0.16,0.0,0.05,0.27,0.2222222222222222,0.5925925925925926,0.0,0.18518518518518517,7th Gen,1,921,34,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
RalliSport Challenge 2,XB,2004,Racing,Microsoft Game Studios,0.18,0.08,0.0,0.01,0.27,0.6666666666666666,0.2962962962962963,0.0,0.037037037037037035,Other,0,189,22,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,824
Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,1996,Role-Playing,ChunSoft,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Retro,0,18,66,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,98
Wave Rally,PS2,2001,Racing,Eidos Interactive,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,0,198,10,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2161
Over the Hedge,GBA,2006,Platform,Activision,0.19,0.07,0.0,0.0,0.27,0.7037037037037037,0.25925925925925924,0.0,0.0,6th Gen,1,975,14,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Disgaea 5: Alliance of Vengeance,PS4,2015,Role-Playing,Nippon Ichi Software,0.1,0.08,0.06,0.04,0.27,0.37037037037037035,0.2962962962962963,0.2222222222222222,0.14814814814814814,8th Gen,0,105,32,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,336
Disney's Chicken Little,GC,2005,Platform,Disney Interactive Studios,0.21,0.05,0.0,0.01,0.27,0.7777777777777777,0.18518518518518517,0.0,0.037037037037037035,6th Gen,0,218,23,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,556
Battle of Giants: Mutant Insects,DS,2010,Strategy,Ubisoft,0.09,0.15,0.0,0.03,0.27,0.3333333333333333,0.5555555555555555,0.0,0.1111111111111111,Other,1,921,32,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2163
Ty the Tasmanian Tiger,GC,2002,Platform,Electronic Arts,0.21,0.05,0.0,0.01,0.27,0.7777777777777777,0.18518518518518517,0.0,0.037037037037037035,6th Gen,1,1348,22,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,556
Sengoku Basara 4,PS3,2014,Action,Capcom,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,7th Gen,0,381,16,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
Yu-Gi-Oh! The Sacred Cards (JP weekly sales),GBA,2002,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.1,0.01,0.27,0.0,0.0,0.9629629629629629,0.037037037037037035,6th Gen,1,832,44,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,822
WWE Road to WrestleMania X8,GBA,2002,Fighting,THQ,0.19,0.07,0.0,0.0,0.27,0.7037037037037037,0.25925925925925924,0.0,0.0,6th Gen,1,715,27,2000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Medarot 3: Kabuto / Kuwagata Version,GB,2000,Role-Playing,Imagineer,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Retro,0,16,36,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,98
Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004,Role-Playing,Square Enix,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,0,233,50,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2161
Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,Focus Home Interactive,0.08,0.14,0.0,0.05,0.27,0.2962962962962963,0.5185185185185185,0.0,0.18518518518518517,8th Gen,0,58,37,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,336
NASCAR 06: Total Team Control,XB,2005,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27,0.7407407407407407,0.2222222222222222,0.0,0.037037037037037035,Other,1,1348,29,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,824
Bratz: The Movie,Wii,2007,Simulation,THQ,0.24,0.01,0.0,0.02,0.27,0.8888888888888888,0.037037037037037035,0.0,0.07407407407407407,7th Gen,1,715,16,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1324
BloodRayne 2,PS2,2004,Shooter,THQ,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,1,715,12,2000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2161
Spider-Man: Web of Shadows,PS3,2008,Action,Activision,0.2,0.04,0.0,0.03,0.27,0.7407407407407407,0.14814814814814814,0.0,0.1111111111111111,7th Gen,1,975,26,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
NHL 2002,XB,2001,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27,0.7407407407407407,0.2222222222222222,0.0,0.037037037037037035,Other,1,1348,8,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,824
Reader Rabbit Kindergarten,DS,2008,Misc,Nordic Games,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,Other,0,35,26,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Tropico 4,PC,2011,Strategy,Kalypso Media,0.1,0.13,0.0,0.04,0.27,0.37037037037037035,0.48148148148148145,0.0,0.14814814814814814,PC,0,29,9,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,959
NBA In The Zone '98,N64,1997,Sports,Konami Digital Entertainment,0.25,0.02,0.0,0.0,0.27,0.9259259259259258,0.07407407407407407,0.0,0.0,Retro,1,832,19,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,319
Jikkyou Powerful Pro Yakyuu 5,N64,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Retro,1,832,29,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,319
NBA Jam 99,N64,1998,Sports,Acclaim Entertainment,0.25,0.02,0.0,0.0,0.27,0.9259259259259258,0.07407407407407407,0.0,0.0,Retro,0,184,10,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,319
Shadow Man,N64,1999,Action,Acclaim Entertainment,0.18,0.08,0.0,0.01,0.27,0.6666666666666666,0.2962962962962963,0.0,0.037037037037037035,Retro,0,184,10,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319
Command & Conquer,N64,1999,Strategy,Nintendo,0.22,0.05,0.0,0.0,0.27,0.8148148148148148,0.18518518518518517,0.0,0.0,Retro,1,702,17,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,319
Call of Juarez: The Cartel,X360,2011,Shooter,Ubisoft,0.14,0.11,0.0,0.03,0.27,0.5185185185185185,0.4074074074074074,0.0,0.1111111111111111,7th Gen,1,921,26,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1264
Shadow of Rome,PS2,2005,Action,Capcom,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,0,381,14,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,2012,Action,Nintendo,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,8th Gen,1,702,124,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509
Tales of Eternia,PSP,2005,Role-Playing,Ubisoft,0.0,0.01,0.1,0.01,0.27,0.0,0.037037037037037035,0.9259259259259258,0.037037037037037035,7th Gen,1,921,16,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1213
Harry Potter and the Order of the Phoenix,PS2,2007,Action,Electronic Arts,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,1,1348,41,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Ben 10 Triple Pack,DS,2011,Misc,D3Publisher,0.13,0.12,0.0,0.03,0.27,0.48148148148148145,0.4444444444444444,0.0,0.1111111111111111,Other,0,184,18,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Need for Speed Rivals,PC,2013,Racing,Electronic Arts,0.04,0.19,0.0,0.04,0.27,0.14814814814814814,0.7037037037037037,0.0,0.14814814814814814,PC,1,1348,21,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,959
Stuntman: Ignition,PS2,2007,Racing,THQ,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,1,715,18,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2161
Fantastic 4,XB,2005,Action,Activision,0.2,0.06,0.0,0.01,0.27,0.7407407407407407,0.2222222222222222,0.0,0.037037037037037035,Other,1,975,11,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,824
Mat Hoffman's Pro BMX,GBA,2001,Sports,Activision,0.19,0.07,0.0,0.0,0.27,0.7037037037037037,0.25925925925925924,0.0,0.0,6th Gen,1,975,21,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,822
MotoGP,PS2,2000,Racing,Namco Bandai Games,0.06,0.05,0.1,0.02,0.27,0.2222222222222222,0.18518518518518517,0.5185185185185185,0.07407407407407407,6th Gen,1,932,6,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2161
The Penguins of Madagascar,DS,2010,Action,THQ,0.13,0.12,0.0,0.02,0.27,0.48148148148148145,0.4444444444444444,0.0,0.07407407407407407,Other,1,715,26,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Summer Athletics: The Ultimate Challenge (US sales),Wii,2008,Sports,DTP Entertainment,0.23,0.04,0.0,0.0,0.27,0.8518518518518519,0.14814814814814814,0.0,0.0,7th Gen,0,45,51,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1324
Rock Revolution,X360,2008,Misc,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,7th Gen,1,832,15,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
Etrian Odyssey II: Heroes of Lagaard,DS,2008,Role-Playing,Atlus,0.1,0.0,0.1,0.01,0.27,0.37037037037037035,0.0,0.5925925925925926,0.037037037037037035,Other,0,67,36,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2163
LEGO The Hobbit,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0.0,0.02,0.27,0.48148148148148145,0.4444444444444444,0.0,0.07407407407407407,8th Gen,0,232,15,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,213
Jikkyou Powerful Pro Yakyuu 2,SNES,1995,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Retro,1,832,29,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239
The Incredible Hulk,PS3,2008,Action,Sega,0.22,0.03,0.0,0.03,0.27,0.8148148148148148,0.1111111111111111,0.0,0.1111111111111111,7th Gen,1,639,19,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
Resident Evil: Revelations,X360,2013,Action,Capcom,0.12,0.11,0.02,0.02,0.27,0.4444444444444444,0.4074074074074074,0.07407407407407407,0.07407407407407407,7th Gen,0,381,26,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
Major League Baseball 2K10,Wii,2010,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,7th Gen,1,413,26,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1324
NASCAR 2011: The Game,PS3,2011,Racing,Activision,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,7th Gen,1,975,21,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1327
Thoroughbred Breeder II,SNES,1994,Simulation,Hect,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Retro,0,3,23,1990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,239
Shin Megami Tensei: Devil Survivor,DS,2009,Role-Playing,Atlus,0.14,0.0,0.1,0.01,0.27,0.5185185185185185,0.0,0.4444444444444444,0.037037037037037035,Other,0,67,34,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2163
Magical Vacation,GBA,2001,Role-Playing,Nintendo,0.0,0.0,0.1,0.01,0.27,0.0,0.0,0.9629629629629629,0.037037037037037035,6th Gen,1,702,16,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,822
XGIII: Extreme G Racing,PS2,2001,Racing,Acclaim Entertainment,0.13,0.1,0.0,0.03,0.27,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,6th Gen,0,184,23,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2161
NBA Live 2004,GC,2003,Sports,Electronic Arts,0.21,0.05,0.0,0.01,0.27,0.7777777777777777,0.18518518518518517,0.0,0.037037037037037035,6th Gen,1,1348,13,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,556
Dragon Ball: XenoVerse,X360,2015,Fighting,Namco Bandai Games,0.16,0.08,0.0,0.02,0.27,0.5925925925925926,0.2962962962962963,0.0,0.07407407407407407,7th Gen,1,932,22,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
NASCAR Thunder 2003,XB,2002,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27,0.7407407407407407,0.2222222222222222,0.0,0.037037037037037035,Other,1,1348,19,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,824
Section 8,X360,2009,Shooter,SouthPeak Games,0.15,0.09,0.0,0.03,0.27,0.5555555555555555,0.3333333333333333,0.0,0.1111111111111111,7th Gen,0,37,9,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1264
Superbike 2000,PS,1999,Racing,Electronic Arts,0.15,0.1,0.0,0.02,0.27,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,Retro,1,1348,14,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1196
America's Test Kitchen: Let's Get Cooking,DS,2010,Simulation,Nintendo,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,Other,1,702,41,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2163
Final Fantasy XI: Ultimate Collection,X360,2009,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,7th Gen,0,233,37,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1264
Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,DS,2010,Strategy,Nintendo,0.0,0.0,0.1,0.0,0.27,0.0,0.0,1.0,0.0,Other,1,702,57,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2163
F1 2016 (Codemasters),PS4,2016,Racing,Codemasters,0.01,0.21,0.01,0.04,0.27,0.037037037037037035,0.7777777777777777,0.037037037037037035,0.14814814814814814,8th Gen,0,152,21,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,336
Connect Four / Perfection / Trouble,GBA,2005,Misc,Zoo Digital Publishing,0.19,0.07,0.0,0.0,0.27,0.7037037037037037,0.25925925925925924,0.0,0.0,6th Gen,0,104,35,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Wipeout 2,X360,2011,Misc,Activision,0.25,0.0,0.0,0.02,0.27,0.9259259259259258,0.0,0.0,0.07407407407407407,7th Gen,1,975,9,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
Ratatouille,X360,2007,Action,THQ,0.23,0.02,0.0,0.02,0.27,0.8518518518518519,0.07407407407407407,0.0,0.07407407407407407,7th Gen,1,715,11,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
