image_path,label,crop,split
Maize leaf blight/leaf blight571_.jpg,Maize leaf blight,Maize,train
Tomato healthy/healthy350_.jpg,Tomato healthy,Tomato,train
Maize grasshoper/grasshoper646_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight683_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner309_.jpg,Cashew leaf miner,Cashew,train
Maize leaf blight/leaf blight373_.jpg,Maize leaf blight,Maize,train
Cassava healthy/healthy857_.jpg,Cassava healthy,Cassava,train
Maize grasshoper/grasshoper59_.jpg,Maize grasshoper,Maize,train
Maize leaf spot/leaf spot758_.jpg,Maize leaf spot,Maize,train
Cassava healthy/healthy495_.jpg,Cassava healthy,Cassava,train
Cassava brown spot/brown spot350_.jpg,Cassava brown spot,Cassava,train
Maize leaf spot/leaf spot604_.jpg,Maize leaf spot,Maize,train
Cassava bacterial blight/bacterial blight2406_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight2613_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose365_.jpg,Cashew anthracnose,Cashew,train
Maize leaf spot/leaf spot692_.jpg,Maize leaf spot,Maize,train
Cashew anthracnose/anthracnose43_.jpg,Cashew anthracnose,Cashew,train
Maize leaf beetle/leaf beetle833_.jpg,Maize leaf beetle,Maize,train
Maize streak virus/streak virus987_.jpg,Maize streak virus,Maize,train
Cassava mosaic/mosaic599_.jpg,Cassava mosaic,Cassava,train
Maize streak virus/streak virus617_.jpg,Maize streak virus,Maize,train
Cassava bacterial blight/bacterial blight2298_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose590_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight1053_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose92_.jpg,Cashew anthracnose,Cashew,train
Cassava green mite/green mite84_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight2489_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1775_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1554_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf spot/leaf spot870_.jpg,Maize leaf spot,Maize,train
Tomato leaf curl/leaf curl162_.jpg,Tomato leaf curl,Tomato,train
Cassava mosaic/mosaic1167_.jpg,Cassava mosaic,Cassava,train
Cashew anthracnose/anthracnose179_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf blight/leaf blight510_.jpg,Tomato leaf blight,Tomato,train
Cassava bacterial blight/bacterial blight86_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust117_.jpg,Cashew red rust,Cashew,train
Maize leaf blight/leaf blight595_.jpg,Maize leaf blight,Maize,train
Cassava bacterial blight/bacterial blight615_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf curl/leaf curl80_.jpg,Tomato leaf curl,Tomato,train
Cashew anthracnose/anthracnose49_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot940_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy1163_.jpg,Cashew healthy,Cashew,train
Cassava green mite/green mite331_.jpg,Cassava green mite,Cassava,train
Cashew leaf miner/leaf miner87_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot427_.jpg,Cassava brown spot,Cassava,train
Cashew anthracnose/anthracnose1542_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight2281_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner593_.jpg,Cashew leaf miner,Cashew,train
Tomato leaf blight/leaf blight1112_.jpg,Tomato leaf blight,Tomato,train
Maize leaf spot/leaf spot805_.jpg,Maize leaf spot,Maize,train
Cashew red rust/red rust619_.jpg,Cashew red rust,Cashew,train
Tomato leaf blight/leaf blight1020_.jpg,Tomato leaf blight,Tomato,train
Cassava mosaic/mosaic59_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust1461_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot513_.jpg,Cassava brown spot,Cassava,train
Tomato leaf blight/leaf blight628_.jpg,Tomato leaf blight,Tomato,train
Cassava brown spot/brown spot1407_.jpg,Cassava brown spot,Cassava,train
Cashew anthracnose/anthracnose503_.jpg,Cashew anthracnose,Cashew,train
Maize leaf spot/leaf spot311_.jpg,Maize leaf spot,Maize,train
Maize leaf blight/leaf blight37_.jpg,Maize leaf blight,Maize,train
Cashew healthy/healthy509_.jpg,Cashew healthy,Cashew,train
Maize streak virus/streak virus533_.jpg,Maize streak virus,Maize,train
Cassava bacterial blight/bacterial blight111_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust1633_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight514_.jpg,Cassava bacterial blight,Cassava,train
Maize grasshoper/grasshoper254_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight29_.jpg,Cassava bacterial blight,Cassava,train
Tomato healthy/healthy130_.jpg,Tomato healthy,Tomato,train
Cassava mosaic/mosaic178_.jpg,Cassava mosaic,Cassava,train
Cassava green mite/green mite629_.jpg,Cassava green mite,Cassava,train
Maize leaf beetle/leaf beetle278_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot1440_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf beetle/leaf beetle197_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot2141_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava mosaic/mosaic801_.jpg,Cassava mosaic,Cassava,train
Cassava mosaic/mosaic585_.jpg,Cassava mosaic,Cassava,train
Maize streak virus/streak virus767_.jpg,Maize streak virus,Maize,train
Tomato leaf blight/leaf blight648_.jpg,Tomato leaf blight,Tomato,train
Cassava healthy/healthy426_.jpg,Cassava healthy,Cassava,train
Maize leaf spot/leaf spot462_.jpg,Maize leaf spot,Maize,train
Cashew anthracnose/anthracnose1422_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1875_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust1385_.jpg,Cashew red rust,Cashew,train
Maize leaf spot/leaf spot661_.jpg,Maize leaf spot,Maize,train
Cashew leaf miner/leaf miner1180_.jpg,Cashew leaf miner,Cashew,train
Cashew leaf miner/leaf miner490_.jpg,Cashew leaf miner,Cashew,train
Cassava bacterial blight/bacterial blight2180_.jpg,Cassava bacterial blight,Cassava,train
Maize streak virus/streak virus960_.jpg,Maize streak virus,Maize,train
Cassava healthy/healthy474_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1978_-mtpH5i.jpg,Tomato septoria leaf spot,Tomato,train
Cassava green mite/green mite941_.jpg,Cassava green mite,Cassava,train
Cassava mosaic/mosaic184_.jpg,Cassava mosaic,Cassava,train
Cashew leaf miner/leaf miner251_.jpg,Cashew leaf miner,Cashew,train
Maize streak virus/streak virus206_.jpg,Maize streak virus,Maize,train
Maize grasshoper/grasshoper376_.jpg,Maize grasshoper,Maize,train
Maize leaf spot/leaf spot947_.jpg,Maize leaf spot,Maize,train
Cashew healthy/healthy641_.jpg,Cashew healthy,Cashew,train
Maize streak virus/streak virus643_.jpg,Maize streak virus,Maize,train
Cashew red rust/red rust1565_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust877_.jpg,Cashew red rust,Cashew,train
Tomato verticulium wilt/verticulium wilt133_.jpg,Tomato verticulium wilt,Tomato,train
Cashew leaf miner/leaf miner1239_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2206_-foB02l.jpg,Tomato septoria leaf spot,Tomato,train
Cassava healthy/healthy871_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight2499_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose557_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1228_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight454_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose823_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf curl/leaf curl160_.jpg,Tomato leaf curl,Tomato,train
Cassava brown spot/brown spot563_.jpg,Cassava brown spot,Cassava,train
Cashew leaf miner/leaf miner1092_.jpg,Cashew leaf miner,Cashew,train
Cashew healthy/healthy1139_.jpg,Cashew healthy,Cashew,train
Maize leaf blight/leaf blight81_.jpg,Maize leaf blight,Maize,train
Cassava bacterial blight/bacterial blight2041_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot891_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt271_.jpg,Tomato verticulium wilt,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1995_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight496_.jpg,Tomato leaf blight,Tomato,train
Maize leaf spot/leaf spot995_.jpg,Maize leaf spot,Maize,train
Cassava healthy/healthy972_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust611_.jpg,Cashew red rust,Cashew,train
Maize leaf beetle/leaf beetle270_.jpg,Maize leaf beetle,Maize,train
Maize leaf beetle/leaf beetle650_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot2139_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight1229_.jpg,Tomato leaf blight,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1947_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf curl/leaf curl157_.jpg,Tomato leaf curl,Tomato,train
Maize leaf blight/leaf blight488_.jpg,Maize leaf blight,Maize,train
Cassava bacterial blight/bacterial blight528_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight950_.jpg,Tomato leaf blight,Tomato,train
Cassava mosaic/mosaic84_.jpg,Cassava mosaic,Cassava,train
Cassava brown spot/brown spot1120_.jpg,Cassava brown spot,Cassava,train
Cassava brown spot/brown spot895_.jpg,Cassava brown spot,Cassava,train
Cashew healthy/healthy1147_.jpg,Cashew healthy,Cashew,train
Cashew red rust/red rust1268_.jpg,Cashew red rust,Cashew,train
Cassava mosaic/mosaic743_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight2325_.jpg,Cassava bacterial blight,Cassava,train
Maize grasshoper/grasshoper296_.jpg,Maize grasshoper,Maize,train
Tomato septoria leaf spot/septoria leaf spot1638_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust1577_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1644_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight2227_.jpg,Cassava bacterial blight,Cassava,train
Maize grasshoper/grasshoper321_.jpg,Maize grasshoper,Maize,train
Cashew gumosis/gumosis114_.jpg,Cashew gumosis,Cashew,train
Cassava bacterial blight/bacterial blight2543_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight998_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight1261_.jpg,Cassava bacterial blight,Cassava,train
Cassava mosaic/mosaic1125_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust1406_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1302_.jpg,Cashew red rust,Cashew,train
Cassava healthy/healthy231_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2312_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf spot/leaf spot611_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot1403_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight557_.jpg,Tomato leaf blight,Tomato,train
Cassava mosaic/mosaic1114_.jpg,Cassava mosaic,Cassava,train
Tomato septoria leaf spot/septoria leaf spot42_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2178_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf curl/leaf curl476_.jpg,Tomato leaf curl,Tomato,train
Cassava healthy/healthy796_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight1941_.jpg,Cassava bacterial blight,Cassava,train
Cashew gumosis/gumosis232_.jpg,Cashew gumosis,Cashew,train
Cashew leaf miner/leaf miner566_.jpg,Cashew leaf miner,Cashew,train
Cassava healthy/healthy137_.jpg,Cassava healthy,Cassava,train
Cassava brown spot/brown spot1222_.jpg,Cassava brown spot,Cassava,train
Tomato healthy/healthy167_.jpg,Tomato healthy,Tomato,train
Cashew healthy/healthy184_.jpg,Cashew healthy,Cashew,train
Maize leaf spot/leaf spot500_.jpg,Maize leaf spot,Maize,train
Maize leaf blight/leaf blight664_.jpg,Maize leaf blight,Maize,train
Tomato leaf blight/leaf blight664_.jpg,Tomato leaf blight,Tomato,train
Tomato leaf blight/leaf blight468_.jpg,Tomato leaf blight,Tomato,train
Tomato septoria leaf spot/septoria leaf spot945_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy902_.jpg,Cashew healthy,Cashew,train
Cashew gumosis/gumosis127_.jpg,Cashew gumosis,Cashew,train
Cashew anthracnose/anthracnose932_.jpg,Cashew anthracnose,Cashew,train
Cassava healthy/healthy874_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight20_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight1186_.jpg,Tomato leaf blight,Tomato,train
Tomato leaf blight/leaf blight1028_.jpg,Tomato leaf blight,Tomato,train
Cashew red rust/red rust1083_.jpg,Cashew red rust,Cashew,train
Cassava green mite/green mite494_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1156_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight919_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose1065_.jpg,Cashew anthracnose,Cashew,train
Cassava healthy/healthy754_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust190_.jpg,Cashew red rust,Cashew,train
Cashew anthracnose/anthracnose969_.jpg,Cashew anthracnose,Cashew,train
Maize fall armyworm/fall armyworm115_.jpg,Maize fall armyworm,Maize,train
Maize leaf beetle/leaf beetle501_.jpg,Maize leaf beetle,Maize,train
Tomato leaf blight/leaf blight705_.jpg,Tomato leaf blight,Tomato,train
Cashew healthy/healthy558_.jpg,Cashew healthy,Cashew,train
Cassava brown spot/brown spot73_.jpg,Cassava brown spot,Cassava,train
Tomato leaf blight/leaf blight662_.jpg,Tomato leaf blight,Tomato,train
Cassava mosaic/mosaic449_.jpg,Cassava mosaic,Cassava,train
Tomato healthy/healthy157_.jpg,Tomato healthy,Tomato,train
Maize streak virus/streak virus520_.jpg,Maize streak virus,Maize,train
Cassava bacterial blight/bacterial blight1686_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight500_.jpg,Maize leaf blight,Maize,train
Cashew anthracnose/anthracnose248_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight1290_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight1367_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight920_.jpg,Maize leaf blight,Maize,train
Tomato verticulium wilt/verticulium wilt550_.jpg,Tomato verticulium wilt,Tomato,train
Cassava mosaic/mosaic509_.jpg,Cassava mosaic,Cassava,train
Maize leaf blight/leaf blight620_.jpg,Maize leaf blight,Maize,train
Cassava brown spot/brown spot1099_.jpg,Cassava brown spot,Cassava,train
Maize leaf spot/leaf spot1234_.jpg,Maize leaf spot,Maize,train
Cassava healthy/healthy708_.jpg,Cassava healthy,Cassava,train
Cashew anthracnose/anthracnose1479_.jpg,Cashew anthracnose,Cashew,train
Maize leaf beetle/leaf beetle117_.jpg,Maize leaf beetle,Maize,train
Cassava mosaic/mosaic121_.jpg,Cassava mosaic,Cassava,train
Tomato verticulium wilt/verticulium wilt534_.jpg,Tomato verticulium wilt,Tomato,train
Maize leaf spot/leaf spot208_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite905_.jpg,Cassava green mite,Cassava,train
Maize leaf beetle/leaf beetle519_.jpg,Maize leaf beetle,Maize,train
Maize healthy/healthy191_.jpg,Maize healthy,Maize,train
Cassava brown spot/brown spot456_.jpg,Cassava brown spot,Cassava,train
Tomato leaf curl/leaf curl91_.jpg,Tomato leaf curl,Tomato,train
Cashew leaf miner/leaf miner208_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1541_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2063_.jpg,Cassava bacterial blight,Cassava,train
Maize fall armyworm/fall armyworm250_.jpg,Maize fall armyworm,Maize,train
Tomato septoria leaf spot/septoria leaf spot236_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner362_.jpg,Cashew leaf miner,Cashew,train
Cashew red rust/red rust888_.jpg,Cashew red rust,Cashew,train
Tomato healthy/healthy247_.jpg,Tomato healthy,Tomato,train
Cashew anthracnose/anthracnose1130_.jpg,Cashew anthracnose,Cashew,train
Cashew healthy/healthy49_.jpg,Cashew healthy,Cashew,train
Cashew red rust/red rust533_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1037_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight834_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner348_.jpg,Cashew leaf miner,Cashew,train
Maize fall armyworm/fall armyworm6_.jpg,Maize fall armyworm,Maize,train
Tomato leaf curl/leaf curl506_.jpg,Tomato leaf curl,Tomato,train
Cassava mosaic/mosaic740_.jpg,Cassava mosaic,Cassava,train
Maize leaf spot/leaf spot907_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite815_.jpg,Cassava green mite,Cassava,train
Maize leaf blight/leaf blight438_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle794_.jpg,Maize leaf beetle,Maize,train
Cashew anthracnose/anthracnose1149_.jpg,Cashew anthracnose,Cashew,train
Maize fall armyworm/fall armyworm57_.jpg,Maize fall armyworm,Maize,train
Cashew anthracnose/anthracnose770_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose817_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2347_-kHVolW.jpg,Tomato septoria leaf spot,Tomato,train
Maize fall armyworm/fall armyworm23_.jpg,Maize fall armyworm,Maize,train
Maize leaf spot/leaf spot666_.jpg,Maize leaf spot,Maize,train
Maize leaf spot/leaf spot663_.jpg,Maize leaf spot,Maize,train
Tomato leaf blight/leaf blight1042_.jpg,Tomato leaf blight,Tomato,train
Tomato verticulium wilt/verticulium wilt525_.jpg,Tomato verticulium wilt,Tomato,train
Cashew healthy/healthy1175_.jpg,Cashew healthy,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1644_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus621_.jpg,Maize streak virus,Maize,train
Cashew anthracnose/anthracnose172_.jpg,Cashew anthracnose,Cashew,train
Cassava mosaic/mosaic751_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust1178_.jpg,Cashew red rust,Cashew,train
Maize streak virus/streak virus503_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot1202_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot1247_.jpg,Cassava brown spot,Cassava,train
Maize streak virus/streak virus596_.jpg,Maize streak virus,Maize,train
Maize leaf beetle/leaf beetle512_.jpg,Maize leaf beetle,Maize,train
Cassava bacterial blight/bacterial blight1335_.jpg,Cassava bacterial blight,Cassava,train
