image_path,label,crop,split
Cassava mosaic/mosaic131_.jpg,Cassava mosaic,Cassava,train
Cassava healthy/healthy1165_.jpg,Cassava healthy,Cassava,train
Tomato leaf blight/leaf blight329_.jpg,Tomato leaf blight,Tomato,train
Cashew red rust/red rust37_.jpg,Cashew red rust,Cashew,train
Tomato leaf blight/leaf blight1269_.jpg,Tomato leaf blight,Tomato,train
Cassava mosaic/mosaic901_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight965_.jpg,Cassava bacterial blight,Cassava,train
Cassava brown spot/brown spot887_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust1503_.jpg,Cashew red rust,Cashew,train
Maize leaf spot/leaf spot1137_.jpg,Maize leaf spot,Maize,train
Cassava bacterial blight/bacterial blight958_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight753_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf beetle/leaf beetle767_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot1177_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner1026_.jpg,Cashew leaf miner,Cashew,train
Tomato healthy/healthy124_.jpg,Tomato healthy,Tomato,train
Cassava bacterial blight/bacterial blight866_.jpg,Cassava bacterial blight,Cassava,train
Maize streak virus/streak virus433_.jpg,Maize streak virus,Maize,train
Maize leaf blight/leaf blight423_.jpg,Maize leaf blight,Maize,train
Cassava healthy/healthy655_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust211_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot183_.jpg,Tomato septoria leaf spot,Tomato,train
Maize grasshoper/grasshoper121_.jpg,Maize grasshoper,Maize,train
Cashew healthy/healthy693_.jpg,Cashew healthy,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1610_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust820_.jpg,Cashew red rust,Cashew,train
Cashew leaf miner/leaf miner1241_.jpg,Cashew leaf miner,Cashew,train
Maize streak virus/streak virus800_.jpg,Maize streak virus,Maize,train
Maize leaf beetle/leaf beetle438_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot122_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot607_.jpg,Cassava brown spot,Cassava,train
Maize leaf beetle/leaf beetle312_.jpg,Maize leaf beetle,Maize,train
Cashew leaf miner/leaf miner17_.jpg,Cashew leaf miner,Cashew,train
Cashew gumosis/gumosis6_.jpg,Cashew gumosis,Cashew,train
Cassava bacterial blight/bacterial blight2587_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight445_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose456_.jpg,Cashew anthracnose,Cashew,train
Cassava mosaic/mosaic1126_.jpg,Cassava mosaic,Cassava,train
Tomato verticulium wilt/verticulium wilt140_.jpg,Tomato verticulium wilt,Tomato,train
Maize healthy/healthy78_.jpg,Maize healthy,Maize,train
Cashew red rust/red rust126_.jpg,Cashew red rust,Cashew,train
Cassava healthy/healthy74_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight88_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust31_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1536_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust730_.jpg,Cashew red rust,Cashew,train
Tomato leaf curl/leaf curl404_.jpg,Tomato leaf curl,Tomato,train
Maize leaf blight/leaf blight269_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle244_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot7_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf spot/leaf spot534_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot544_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot961_.jpg,Cassava brown spot,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1901_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava healthy/healthy714_.jpg,Cassava healthy,Cassava,train
Cassava healthy/healthy1037_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust285_.jpg,Cashew red rust,Cashew,train
Tomato leaf blight/leaf blight842_.jpg,Tomato leaf blight,Tomato,train
Cassava healthy/healthy108_.jpg,Cassava healthy,Cassava,train
Cassava mosaic/mosaic102_.jpg,Cassava mosaic,Cassava,train
Cashew healthy/healthy48_.jpg,Cashew healthy,Cashew,train
Maize grasshoper/grasshoper643_.jpg,Maize grasshoper,Maize,train
Cashew gumosis/gumosis19_.jpg,Cashew gumosis,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1301_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus895_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot1364_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf beetle/leaf beetle381_.jpg,Maize leaf beetle,Maize,train
Maize streak virus/streak virus473_.jpg,Maize streak virus,Maize,train
Tomato leaf curl/leaf curl279_.jpg,Tomato leaf curl,Tomato,train
Cashew red rust/red rust1358_.jpg,Cashew red rust,Cashew,train
Cashew leaf miner/leaf miner475_.jpg,Cashew leaf miner,Cashew,train
Maize streak virus/streak virus73_.jpg,Maize streak virus,Maize,train
Cassava green mite/green mite543_.jpg,Cassava green mite,Cassava,train
Maize leaf beetle/leaf beetle45_.jpg,Maize leaf beetle,Maize,train
Maize grasshoper/grasshoper478_.jpg,Maize grasshoper,Maize,train
Tomato verticulium wilt/verticulium wilt227_.jpg,Tomato verticulium wilt,Tomato,train
Tomato leaf curl/leaf curl38_.jpg,Tomato leaf curl,Tomato,train
Cashew anthracnose/anthracnose1030_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1648_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato healthy/healthy355_.jpg,Tomato healthy,Tomato,train
Cassava brown spot/brown spot1318_.jpg,Cassava brown spot,Cassava,train
Cassava healthy/healthy437_.jpg,Cassava healthy,Cassava,train
Cashew leaf miner/leaf miner1135_.jpg,Cashew leaf miner,Cashew,train
Cassava healthy/healthy578_.jpg,Cassava healthy,Cassava,train
Cassava brown spot/brown spot1300_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust798_.jpg,Cashew red rust,Cashew,train
Cashew anthracnose/anthracnose54_.jpg,Cashew anthracnose,Cashew,train
Cassava mosaic/mosaic654_.jpg,Cassava mosaic,Cassava,train
Tomato leaf curl/leaf curl472_.jpg,Tomato leaf curl,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2373_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner564_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot734_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy1119_.jpg,Cashew healthy,Cashew,train
Maize leaf spot/leaf spot32_.jpg,Maize leaf spot,Maize,train
Cashew red rust/red rust765_.jpg,Cashew red rust,Cashew,train
Cassava mosaic/mosaic319_.jpg,Cassava mosaic,Cassava,train
Tomato healthy/healthy380_.jpg,Tomato healthy,Tomato,train
Tomato septoria leaf spot/septoria leaf spot295_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1065_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt447_.jpg,Tomato verticulium wilt,Tomato,train
Cassava green mite/green mite394_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight2544_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2150_-pyAppG.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot69_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust771_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1519_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight512_.jpg,Cassava bacterial blight,Cassava,train
Cassava mosaic/mosaic195_.jpg,Cassava mosaic,Cassava,train
Maize leaf blight/leaf blight23_.jpg,Maize leaf blight,Maize,train
Tomato septoria leaf spot/septoria leaf spot27_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot906_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose569_.jpg,Cashew anthracnose,Cashew,train
Cashew red rust/red rust548_.jpg,Cashew red rust,Cashew,train
Maize leaf blight/leaf blight819_.jpg,Maize leaf blight,Maize,train
Cassava brown spot/brown spot900_.jpg,Cassava brown spot,Cassava,train
Cassava brown spot/brown spot665_.jpg,Cassava brown spot,Cassava,train
Cassava healthy/healthy72_.jpg,Cassava healthy,Cassava,train
Tomato leaf blight/leaf blight955_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose1127_.jpg,Cashew anthracnose,Cashew,train
Cassava green mite/green mite683_.jpg,Cassava green mite,Cassava,train
Cashew anthracnose/anthracnose1201_.jpg,Cashew anthracnose,Cashew,train
Tomato verticulium wilt/verticulium wilt29_.jpg,Tomato verticulium wilt,Tomato,train
Maize leaf beetle/leaf beetle543_.jpg,Maize leaf beetle,Maize,train
Cashew healthy/healthy1172_.jpg,Cashew healthy,Cashew,train
Maize leaf blight/leaf blight414_.jpg,Maize leaf blight,Maize,train
Cassava mosaic/mosaic417_.jpg,Cassava mosaic,Cassava,train
Maize leaf blight/leaf blight44_.jpg,Maize leaf blight,Maize,train
Cashew leaf miner/leaf miner847_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1012_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava healthy/healthy733_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust1441_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight2216_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf spot/leaf spot583_.jpg,Maize leaf spot,Maize,train
Cashew anthracnose/anthracnose520_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1408_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava green mite/green mite691_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight1874_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot26_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf blight/leaf blight977_.jpg,Maize leaf blight,Maize,train
Maize leaf spot/leaf spot418_.jpg,Maize leaf spot,Maize,train
Tomato leaf blight/leaf blight684_.jpg,Tomato leaf blight,Tomato,train
Maize leaf beetle/leaf beetle605_.jpg,Maize leaf beetle,Maize,train
Maize leaf spot/leaf spot24_.jpg,Maize leaf spot,Maize,train
Cassava brown spot/brown spot1210_.jpg,Cassava brown spot,Cassava,train
Cassava bacterial blight/bacterial blight2218_.jpg,Cassava bacterial blight,Cassava,train
Cassava brown spot/brown spot437_.jpg,Cassava brown spot,Cassava,train
Maize leaf beetle/leaf beetle870_.jpg,Maize leaf beetle,Maize,train
Maize grasshoper/grasshoper378_.jpg,Maize grasshoper,Maize,train
Cassava mosaic/mosaic293_.jpg,Cassava mosaic,Cassava,train
Maize streak virus/streak virus683_.jpg,Maize streak virus,Maize,train
Cassava green mite/green mite597_.jpg,Cassava green mite,Cassava,train
Cashew leaf miner/leaf miner1173_.jpg,Cashew leaf miner,Cashew,train
Cashew red rust/red rust40_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot1295_.jpg,Cassava brown spot,Cassava,train
Cassava healthy/healthy517_.jpg,Cassava healthy,Cassava,train
Cashew gumosis/gumosis120_.jpg,Cashew gumosis,Cashew,train
Cassava mosaic/mosaic818_.jpg,Cassava mosaic,Cassava,train
Maize leaf spot/leaf spot1159_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot2242_-UKwpz7.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus86_.jpg,Maize streak virus,Maize,train
Maize leaf spot/leaf spot175_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot2216_-VVUgwh.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot1395_.jpg,Cassava brown spot,Cassava,train
Maize leaf beetle/leaf beetle496_.jpg,Maize leaf beetle,Maize,train
Cassava healthy/healthy526_.jpg,Cassava healthy,Cassava,train
Cashew healthy/healthy857_.jpg,Cashew healthy,Cashew,train
Tomato leaf curl/leaf curl42_.jpg,Tomato leaf curl,Tomato,train
Maize streak virus/streak virus627_.jpg,Maize streak virus,Maize,train
Tomato leaf curl/leaf curl72_.jpg,Tomato leaf curl,Tomato,train
Cassava green mite/green mite266_.jpg,Cassava green mite,Cassava,train
Maize streak virus/streak virus982_.jpg,Maize streak virus,Maize,train
Maize leaf blight/leaf blight432_.jpg,Maize leaf blight,Maize,train
Maize streak virus/streak virus882_.jpg,Maize streak virus,Maize,train
Maize leaf spot/leaf spot1196_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot1132_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1562_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1392_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot204_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2591_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite439_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1857_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava green mite/green mite322_.jpg,Cassava green mite,Cassava,train
Cassava mosaic/mosaic39_.jpg,Cassava mosaic,Cassava,train
Cashew healthy/healthy707_.jpg,Cashew healthy,Cashew,train
Cassava bacterial blight/bacterial blight1732_.jpg,Cassava bacterial blight,Cassava,train
Cashew healthy/healthy1004_.jpg,Cashew healthy,Cashew,train
Cassava mosaic/mosaic498_.jpg,Cassava mosaic,Cassava,train
Cashew leaf miner/leaf miner525_.jpg,Cashew leaf miner,Cashew,train
Cashew anthracnose/anthracnose1111_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf blight/leaf blight1178_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose462_.jpg,Cashew anthracnose,Cashew,train
Maize leaf blight/leaf blight197_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle721_.jpg,Maize leaf beetle,Maize,train
Tomato healthy/healthy430_.jpg,Tomato healthy,Tomato,train
Cassava healthy/healthy312_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust614_.jpg,Cashew red rust,Cashew,train
Maize grasshoper/grasshoper207_.jpg,Maize grasshoper,Maize,train
Cassava mosaic/mosaic926_.jpg,Cassava mosaic,Cassava,train
Maize leaf beetle/leaf beetle429_.jpg,Maize leaf beetle,Maize,train
Cassava bacterial blight/bacterial blight399_.jpg,Cassava bacterial blight,Cassava,train
Cassava healthy/healthy266_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust1013_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight229_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight2048_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose1326_.jpg,Cashew anthracnose,Cashew,train
Maize leaf spot/leaf spot286_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite930_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight820_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose1116_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1980_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner890_.jpg,Cashew leaf miner,Cashew,train
Cashew gumosis/gumosis235_.jpg,Cashew gumosis,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1091_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot278_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot56_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner664_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2126_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot467_.jpg,Cassava brown spot,Cassava,train
Maize grasshoper/grasshoper266_.jpg,Maize grasshoper,Maize,train
Cashew leaf miner/leaf miner1083_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot717_.jpg,Cassava brown spot,Cassava,train
Maize leaf beetle/leaf beetle245_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot1452_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1474_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew gumosis/gumosis203_.jpg,Cashew gumosis,Cashew,train
Cassava green mite/green mite891_.jpg,Cassava green mite,Cassava,train
Maize leaf blight/leaf blight850_.jpg,Maize leaf blight,Maize,train
Cassava bacterial blight/bacterial blight238_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose1365_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose284_.jpg,Cashew anthracnose,Cashew,train
Maize streak virus/streak virus605_.jpg,Maize streak virus,Maize,train
Cashew red rust/red rust991_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1613_.jpg,Cashew red rust,Cashew,train
Tomato verticulium wilt/verticulium wilt215_.jpg,Tomato verticulium wilt,Tomato,train
Cashew leaf miner/leaf miner563_.jpg,Cashew leaf miner,Cashew,train
Cashew anthracnose/anthracnose364_.jpg,Cashew anthracnose,Cashew,train
Tomato healthy/healthy149_.jpg,Tomato healthy,Tomato,train
Tomato septoria leaf spot/septoria leaf spot134_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight657_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight1655_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite58_.jpg,Cassava green mite,Cassava,train
Maize streak virus/streak virus446_.jpg,Maize streak virus,Maize,train
Cassava mosaic/mosaic665_.jpg,Cassava mosaic,Cassava,train
Cassava mosaic/mosaic924_.jpg,Cassava mosaic,Cassava,train
Maize leaf beetle/leaf beetle48_.jpg,Maize leaf beetle,Maize,train
Tomato verticulium wilt/verticulium wilt253_.jpg,Tomato verticulium wilt,Tomato,train
Cassava mosaic/mosaic419_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight2333_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose397_.jpg,Cashew anthracnose,Cashew,train
Cassava green mite/green mite199_.jpg,Cassava green mite,Cassava,train
Cassava brown spot/brown spot226_.jpg,Cassava brown spot,Cassava,train
Cashew anthracnose/anthracnose154_.jpg,Cashew anthracnose,Cashew,train
Cashew healthy/healthy1068_.jpg,Cashew healthy,Cashew,train
Cashew healthy/healthy1284_.jpg,Cashew healthy,Cashew,train
Maize leaf beetle/leaf beetle365_.jpg,Maize leaf beetle,Maize,train
Cassava mosaic/mosaic787_.jpg,Cassava mosaic,Cassava,train
Cashew healthy/healthy1226_.jpg,Cashew healthy,Cashew,train
Cassava brown spot/brown spot1442_.jpg,Cassava brown spot,Cassava,train
Cassava green mite/green mite2_.jpg,Cassava green mite,Cassava,train
Cashew gumosis/gumosis53_.jpg,Cashew gumosis,Cashew,train
Cashew healthy/healthy319_.jpg,Cashew healthy,Cashew,train
Cashew anthracnose/anthracnose437_.jpg,Cashew anthracnose,Cashew,train
