fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,wine_type,total_acidity,fixed_to_volatile,so2_ratio,sweetness,alcohol_band,is_high_alcohol,sugar_per_density,chlorides_per_alcohol,quality_label
8.0,0.27,0.57,10.4,0.053,18.0,134.0,0.99732,3.12,0.68,9.0,5,white,8.84,29.63,0.1343,medium,low,0,10.428,0.00589,0
6.2,0.28,0.45,7.5,0.045,46.0,203.0,0.99573,3.26,0.46,9.2,6,white,6.93,22.143,0.2266,medium,medium,0,7.532,0.00489,0
6.2,0.3,0.49,11.2,0.058,68.0,215.0,0.99656,3.19,0.6,9.4,6,white,6.99,20.667,0.3163,medium,medium,0,11.239,0.00617,0
5.6,0.175,0.29,0.8,0.043,20.0,67.0,0.99112,3.28,0.48,9.9,6,white,6.065,32.0,0.2985,dry,medium,0,0.807,0.00434,0
6.9,0.34,0.36,1.4,0.032,13.0,145.0,0.99214,3.07,0.52,9.8,5,white,7.6,20.294,0.0897,off_dry,medium,0,1.411,0.00327,0
6.9,0.34,0.3,4.7,0.029,34.0,148.0,0.99165,3.36,0.49,12.3,7,white,7.54,20.294,0.2297,off_dry,very_high,1,4.74,0.00236,1
7.1,0.12,0.3,3.1,0.018,15.0,37.0,0.99004,3.02,0.52,11.9,7,white,7.52,59.166,0.4054,off_dry,high,0,3.131,0.00151,1
7.1,0.32,0.29,4.0,0.038,33.0,170.0,0.99463,3.27,0.64,10.2,6,white,7.71,22.187,0.1941,off_dry,medium,0,4.022,0.00373,0
7.3,0.51,0.29,11.3,0.034,61.0,224.0,0.99683,3.14,0.56,9.5,6,white,8.1,14.314,0.2723,medium,medium,0,11.336,0.00358,0
6.3,0.24,0.55,8.1,0.04,67.0,216.0,0.99596,3.24,0.5,9.2,5,white,7.09,26.25,0.3102,medium,medium,0,8.133,0.00435,0
7.5,0.41,0.23,14.8,0.054,28.0,174.0,0.99898,3.18,0.49,9.7,5,white,8.14,18.293,0.1609,medium,medium,0,14.815,0.00557,0
6.5,0.18,0.33,1.4,0.029,35.0,138.0,0.99114,3.36,0.6,11.5,7,white,7.01,36.111,0.2536,off_dry,high,0,1.413,0.00252,1
7.3,0.17,0.24,8.1,0.10800000000000001,32.0,162.0,0.99508,3.17,0.38,10.4,8,white,7.71,42.941,0.1975,medium,medium,0,8.14,0.01038,1
8.2,0.2,0.38,3.5,0.053,41.0,174.0,0.99306,3.22,0.41,11.6,5,white,8.78,41.0,0.2356,off_dry,high,0,3.524,0.00457,0
7.3,0.16,0.35,1.5,0.036,29.0,108.0,0.99342,3.27,0.51,10.2,6,white,7.81,45.625,0.2685,off_dry,medium,0,1.51,0.00353,0
6.4,0.16,0.37,1.5,0.037,27.0,109.0,0.99345,3.38,0.5,9.8,6,white,6.93,40.0,0.2477,off_dry,medium,0,1.51,0.00378,0
6.6,0.42,0.13,12.8,0.044,26.0,158.0,0.99772,3.24,0.47,9.0,5,white,7.15,15.714,0.1646,medium,low,0,12.829,0.00489,0
5.8,0.3,0.12,1.6,0.036,57.0,163.0,0.99239,3.38,0.59,10.5,6,white,6.22,19.333,0.3497,off_dry,medium,0,1.612,0.00343,0
6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4,4,white,7.51,12.407,0.0449,medium,medium,0,7.136,0.00521,0
6.4,0.22,0.3,11.2,0.046,53.0,149.0,0.99479,3.21,0.34,10.8,5,white,6.92,29.091,0.3557,medium,high,0,11.259,0.00426,0
6.8,0.23,0.3,1.7,0.043,19.0,95.0,0.99207,3.17,0.46,10.7,7,white,7.33,29.565,0.2,off_dry,high,0,1.714,0.00402,1
9.0,0.26,0.34,6.7,0.029,21.0,162.0,0.99497,3.08,0.5,10.6,6,white,9.6,34.615,0.1296,medium,high,0,6.734,0.00274,0
6.5,0.23,0.25,16.05,0.046,15.0,110.0,0.99828,3.15,0.42,9.2,6,white,6.98,28.261,0.1364,medium,medium,0,16.078,0.005,0
5.9,0.28,0.14,8.6,0.032,30.0,142.0,0.99542,3.28,0.44,9.5,6,white,6.32,21.071,0.2113,medium,medium,0,8.64,0.00337,0
6.2,0.27,0.18,1.5,0.028,20.0,111.0,0.99228,3.41,0.5,10.0,5,white,6.65,22.963,0.1802,off_dry,medium,0,1.512,0.0028,0
9.0,0.29,0.34,12.1,0.03,34.0,177.0,0.99706,3.13,0.47,10.6,5,white,9.63,31.034,0.1921,medium,high,0,12.136,0.00283,0
8.9,0.27,0.34,10.7,0.029,19.5,166.0,0.99669,3.13,0.48,10.6,5,white,9.51,32.963,0.1175,medium,high,0,10.736,0.00274,0
6.9,0.32,0.3,1.8,0.036,28.0,117.0,0.99269,3.24,0.48,11.0,6,white,7.52,21.562,0.2393,off_dry,high,0,1.813,0.00327,0
7.2,0.22,0.24,1.4,0.041,17.0,159.0,0.99196,3.25,0.53,11.2,6,white,7.66,32.727,0.1069,off_dry,high,0,1.411,0.00366,0
6.7,0.5,0.38,7.5,0.046,26.0,175.0,0.99662,3.32,0.54,9.6,5,white,7.58,13.4,0.1486,medium,medium,0,7.525,0.00479,0
6.2,0.33,0.14,4.8,0.052,27.0,128.0,0.99475,3.21,0.48,9.4,5,white,6.67,18.788,0.2109,off_dry,medium,0,4.825,0.00553,0
6.3,0.26,0.42,7.1,0.045,62.0,209.0,0.99544,3.2,0.53,9.5,6,white,6.98,24.231,0.2967,medium,medium,0,7.133,0.00474,0
7.5,0.2,0.47,16.05,0.052,51.0,188.0,0.99944,3.09,0.62,9.3,5,white,8.17,37.5,0.2713,medium,medium,0,16.059,0.00559,0
6.6,0.36,0.52,11.3,0.046,8.0,110.0,0.9966,3.07,0.46,9.4,5,white,7.48,18.333,0.0727,medium,medium,0,11.339,0.00489,0
6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,0.72,11.2,7,white,6.85,48.461,0.4315,off_dry,high,0,1.11,0.00384,1
6.4,0.15,0.44,1.2,0.043,67.0,150.0,0.9907,3.14,0.73,11.2,7,white,6.99,42.666,0.4467,off_dry,high,0,1.211,0.00384,1
7.6,0.23,0.64,12.9,0.033,54.0,170.0,0.998,3.0,0.53,8.8,5,white,8.47,33.043,0.3176,medium,low,0,12.926,0.00375,0
5.7,0.255,0.6400000000000001,1.2,0.079,17.0,137.0,0.99307,3.2,0.42,9.4,5,white,6.595,22.353,0.1241,off_dry,medium,0,1.208,0.0084,0
6.9,0.32,0.26,2.3,0.03,11.0,103.0,0.99106,3.06,0.42,11.1,6,white,7.48,21.562,0.1068,off_dry,high,0,2.321,0.0027,0
6.9,0.28,0.22,10.0,0.052,36.0,131.0,0.99696,3.08,0.46,9.6,5,white,7.4,24.643,0.2748,medium,medium,0,10.03,0.00542,0
6.6,0.41,0.16,1.4,0.037,28.0,160.0,0.99167,2.95,0.45,10.6,6,white,7.17,16.098,0.175,off_dry,high,0,1.412,0.00349,0
7.3,0.37,0.16,14.9,0.048,59.0,240.0,0.99902,3.13,0.45,8.9,5,white,7.83,19.73,0.2458,medium,low,0,14.915,0.00539,0
6.9,0.21,0.24,1.8,0.021,17.0,80.0,0.98992,3.15,0.46,12.3,7,white,7.35,32.857,0.2125,off_dry,very_high,1,1.818,0.00171,1
6.6,0.24,0.28,1.8,0.028,39.0,132.0,0.99182,3.34,0.46,11.4,5,white,7.12,27.5,0.2955,off_dry,high,0,1.815,0.00246,0
6.8,0.28,0.36,7.0,0.043,60.0,207.0,0.99556,3.16,0.49,9.6,6,white,7.44,24.286,0.2899,medium,medium,0,7.031,0.00448,0
6.6,0.24,0.24,8.6,0.034,25.0,135.0,0.99582,3.33,0.59,10.3,6,white,7.08,27.5,0.1852,medium,medium,0,8.636,0.0033,0
7.0,0.16,0.32,1.1,0.032,29.0,80.0,0.98972,3.23,0.36,12.1,6,white,7.48,43.75,0.3625,off_dry,very_high,1,1.111,0.00264,0
7.0,0.14,0.28,1.3,0.026,10.0,56.0,0.99352,3.46,0.45,9.9,5,white,7.42,50.0,0.1786,off_dry,medium,0,1.308,0.00263,0
6.3,0.34,0.36,4.9,0.035,31.0,185.0,0.9946,3.15,0.49,9.7,5,white,7.0,18.529,0.1676,off_dry,medium,0,4.927,0.00361,0
6.8,0.26,0.24,1.9,0.043,70.0,154.0,0.99273,3.18,0.52,10.5,5,white,7.3,26.154,0.4545,off_dry,medium,0,1.914,0.0041,0
6.7,0.17,0.42,10.4,0.038,78.5,182.0,0.99628,3.04,0.44,8.9,6,white,7.29,39.412,0.4313,medium,low,0,10.439,0.00427,0
6.5,0.27,0.4,10.0,0.039,74.0,227.0,0.99582,3.18,0.5,9.4,5,white,7.17,24.074,0.326,medium,medium,0,10.042,0.00415,0
6.7,0.25,0.36,8.6,0.037,63.0,206.0,0.99553,3.18,0.5,9.6,5,white,7.31,26.8,0.3058,medium,medium,0,8.639,0.00385,0
5.8,0.3,0.27,1.7,0.014,45.0,104.0,0.98914,3.4,0.56,12.6,7,white,6.37,19.333,0.4327,off_dry,very_high,1,1.719,0.00111,1
6.4,0.28,0.56,1.7,0.10800000000000001,49.0,106.0,0.99354,3.1,0.37,9.2,6,white,7.24,22.857,0.4623,off_dry,medium,0,1.711,0.01174,0
7.7,0.3,0.26,16.05,0.053,36.0,174.0,0.99976,3.2,0.5,10.4,5,white,8.26,25.667,0.2069,medium,medium,0,16.054,0.0051,0
6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,7,white,7.28,37.778,0.1111,medium,low,0,12.825,0.00689,1
5.1,0.14,0.25,0.7,0.039,15.0,89.0,0.9919,3.22,0.43,9.2,6,white,5.49,36.428,0.1685,dry,medium,0,0.706,0.00424,0
7.2,0.615,0.1,1.4,0.068,25.0,154.0,0.99499,3.2,0.48,9.7,4,white,7.915,11.707,0.1623,off_dry,medium,0,1.407,0.00701,0
6.9,0.13,0.28,13.3,0.05,47.0,132.0,0.99655,3.34,0.42,10.1,6,white,7.31,53.077,0.3561,medium,medium,0,13.346,0.00495,0
6.7,0.34,0.3,8.5,0.059,24.0,152.0,0.99615,3.46,0.64,11.0,7,white,7.34,19.706,0.1579,medium,high,0,8.533,0.00536,1
7.3,0.32,0.29,1.5,0.038,32.0,144.0,0.99296,3.2,0.55,10.8,5,white,7.91,22.812,0.2222,off_dry,high,0,1.511,0.00352,0
6.3,0.21,0.29,11.7,0.048,49.0,147.0,0.99482,3.22,0.38,10.8,5,white,6.8,30.0,0.3333,medium,high,0,11.761,0.00444,0
5.4,0.5,0.13,5.0,0.028,12.0,107.0,0.99079,3.48,0.855,13.5,7,white,6.03,10.8,0.1121,off_dry,very_high,1,5.046,0.00207,1
8.2,0.52,0.34,1.2,0.042,18.0,167.0,0.99366,3.24,0.39,10.6,5,white,9.06,15.769,0.1078,off_dry,high,0,1.208,0.00396,0
7.8,0.28,0.31,2.1,0.046,28.0,208.0,0.99434,3.23,0.64,9.8,5,white,8.39,27.857,0.1346,off_dry,medium,0,2.112,0.00469,0
6.4,0.22,0.34,1.4,0.023,56.0,115.0,0.98958,3.18,0.7,11.7,6,white,6.96,29.091,0.487,off_dry,high,0,1.415,0.00197,0
6.9,0.32,0.27,16.0,0.034,58.0,185.0,0.99938,3.34,0.6,9.0,6,white,7.49,21.562,0.3135,medium,low,0,16.01,0.00378,0
6.8,0.11,0.42,1.1,0.042,51.0,132.0,0.99059,3.18,0.74,11.3,7,white,7.33,61.818,0.3864,off_dry,high,0,1.11,0.00372,1
6.2,0.26,0.32,15.3,0.031,64.0,185.0,0.99835,3.31,0.61,9.4,5,white,6.78,23.846,0.3459,medium,medium,0,15.325,0.0033,0
6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,7,white,7.29,22.333,0.3458,off_dry,high,0,2.824,0.00221,1
7.1,0.2,0.3,0.9,0.019,4.0,28.0,0.98931,3.2,0.36,12.0,6,white,7.6,35.5,0.1429,dry,high,1,0.91,0.00158,0
7.2,0.2,0.36,2.5,0.028,22.0,157.0,0.9938,3.48,0.49,10.6,6,white,7.76,36.0,0.1401,off_dry,high,0,2.516,0.00264,0
8.9,0.26,0.33,8.1,0.024,47.0,202.0,0.99558,3.13,0.46,10.8,6,white,9.49,34.231,0.2327,medium,high,0,8.136,0.00222,0
7.5,0.25,0.32,8.2,0.024,53.0,209.0,0.99563,3.12,0.46,10.8,6,white,8.07,30.0,0.2536,medium,high,0,8.236,0.00222,0
6.3,0.27,0.46,11.1,0.053,44.0,177.0,0.99691,3.18,0.67,9.4,5,white,7.03,23.333,0.2486,medium,medium,0,11.134,0.00564,0
6.5,0.3,0.39,7.8,0.038,61.0,219.0,0.9959,3.19,0.5,9.4,5,white,7.19,21.667,0.2785,medium,medium,0,7.832,0.00404,0
6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.99628,3.07,0.4,9.4,5,white,7.48,18.333,0.2071,medium,medium,0,10.138,0.00532,0
6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.99076,3.39,0.47,12.0,5,white,6.73,29.286,0.25,off_dry,high,1,3.23,0.00175,0
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7,white,7.09,36.111,0.3643,medium,medium,0,14.246,0.00379,1
6.6,0.26,0.21,2.9,0.026,48.0,126.0,0.99089,3.22,0.38,11.3,7,white,7.07,25.385,0.381,off_dry,high,0,2.927,0.0023,1
6.6,0.35,0.35,6.0,0.063,31.0,150.0,0.99537,3.1,0.47,9.4,6,white,7.3,18.857,0.2067,medium,medium,0,6.028,0.0067,0
6.5,0.28,0.28,16.05,0.041,40.0,144.0,1.0002,3.14,0.38,8.7,5,white,7.06,23.214,0.2778,medium,low,0,16.047,0.00471,0
4.5,0.19,0.21,0.95,0.033,78.5,159.0,0.99332,3.34,0.42,8.0,5,white,4.9,23.684,0.4937,dry,low,0,0.956,0.00412,0
8.0,0.24,0.26,1.7,0.033,36.0,136.0,0.99316,3.44,0.51,10.4,7,white,8.5,33.333,0.2647,off_dry,medium,0,1.712,0.00317,1
7.8,0.17,0.23,1.7,0.029,39.0,128.0,0.99272,3.37,0.41,10.7,7,white,8.2,45.882,0.3047,off_dry,high,0,1.712,0.00271,1
7.0,0.24,0.24,9.0,0.03,42.0,219.0,0.99636,3.47,0.46,10.2,6,white,7.48,29.167,0.1918,medium,medium,0,9.033,0.00294,0
5.8,0.6,0.0,1.3,0.044,72.0,197.0,0.99202,3.56,0.43,10.9,5,white,6.4,9.667,0.3655,off_dry,high,0,1.31,0.00404,0
5.9,0.445,0.26,1.4,0.027,23.0,109.0,0.99148,3.3,0.36,10.5,6,white,6.605,13.258,0.211,off_dry,medium,0,1.412,0.00257,0
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7,white,7.26,23.928,0.36,off_dry,high,0,2.423,0.00103,1
6.8,0.44,0.2,16.0,0.065,61.0,186.0,0.99884,3.13,0.45,8.6,5,white,7.44,15.455,0.328,medium,low,0,16.019,0.00756,0
7.2,0.24,0.27,11.4,0.034,40.0,174.0,0.99773,3.2,0.44,9.0,5,white,7.71,30.0,0.2299,medium,low,0,11.426,0.00378,0
8.7,0.31,0.6400000000000001,14.35,0.044,27.0,191.0,1.00013,2.96,0.855,8.7,5,white,9.65,28.064,0.1414,medium,low,0,14.348,0.00506,0
8.2,0.32,0.26,2.1,0.062,26.0,87.0,0.98974,3.1,0.47,12.8,6,white,8.78,25.625,0.2989,off_dry,very_high,1,2.122,0.00484,0
7.5,0.13,0.38,1.1,0.023,42.0,104.0,0.99112,3.28,0.53,11.8,6,white,8.01,57.692,0.4038,off_dry,high,0,1.11,0.00195,0
9.2,0.14,0.37,1.1,0.034,36.0,84.0,0.99136,3.05,0.55,11.6,6,white,9.71,65.714,0.4286,off_dry,high,0,1.11,0.00293,0
7.4,0.2,0.37,1.2,0.028,28.0,89.0,0.99132,3.14,0.61,11.8,6,white,7.97,37.0,0.3146,off_dry,high,0,1.211,0.00237,0
6.1,0.15,0.35,15.8,0.042,55.0,158.0,0.99642,3.24,0.37,10.6,5,white,6.6,40.666,0.3481,medium,high,0,15.857,0.00396,0
7.6,0.23,0.4,5.2,0.066,14.0,91.0,0.99488,3.17,0.8,9.7,5,white,8.23,33.043,0.1538,medium,medium,0,5.227,0.0068,0
8.1,0.33,0.22,5.2,0.047,24.0,151.0,0.99527,3.22,0.47,10.3,5,white,8.65,24.545,0.1589,medium,medium,0,5.225,0.00456,0
7.15,0.17,0.24,9.6,0.10800000000000001,56.0,178.0,0.99578,3.15,0.44,10.2,6,white,7.56,42.059,0.3146,medium,medium,0,9.641,0.01059,0
6.7,0.12,0.3,5.2,0.048,38.0,113.0,0.99352,3.33,0.44,10.1,7,white,7.12,55.833,0.3363,medium,medium,0,5.234,0.00475,1
5.7,0.18,0.36,1.2,0.046,9.0,71.0,0.99199,3.66,0.68,10.9,7,white,6.24,31.666,0.1268,off_dry,high,0,1.21,0.00422,1
5.8,0.15,0.28,0.8,0.037,43.0,127.0,0.99198,3.24,0.51,9.3,5,white,6.23,38.666,0.3386,dry,medium,0,0.806,0.00398,0
6.6,0.23,0.29,14.45,0.057,29.0,144.0,0.99756,3.33,0.54,10.2,6,white,7.12,28.696,0.2014,medium,medium,0,14.485,0.00559,0
7.0,0.34,0.39,6.9,0.066,43.0,162.0,0.99561,3.11,0.53,9.5,5,white,7.73,20.588,0.2654,medium,medium,0,6.93,0.00695,0
6.4,0.6799999999999999,0.26,3.4,0.069,25.0,146.0,0.99347,3.18,0.4,9.3,5,white,7.34,9.412,0.1712,off_dry,medium,0,3.422,0.00742,0
7.3,0.22,0.31,2.3,0.018,45.0,80.0,0.98936,3.06,0.34,12.9,7,white,7.83,33.182,0.5625,off_dry,very_high,1,2.325,0.0014,1
6.4,0.28,0.27,11.0,0.042,45.0,148.0,0.99786,3.14,0.46,8.7,5,white,6.95,22.857,0.3041,medium,low,0,11.024,0.00483,0
6.9,0.4,0.22,5.95,0.081,76.0,272.125,0.99705,3.4,0.57,9.4,5,white,7.52,17.25,0.2793,medium,medium,0,5.968,0.00862,0
6.8,0.19,0.23,5.1,0.034,71.0,204.0,0.9942,3.23,0.69,10.1,5,white,7.22,35.789,0.348,medium,medium,0,5.13,0.00337,0
7.1,0.23,0.24,5.4,0.039,60.0,196.0,0.9948,3.19,0.78,10.0,4,white,7.57,30.869,0.3061,medium,medium,0,5.428,0.0039,0
6.45,0.14,0.42,1.2,0.05,51.0,129.0,0.99116,3.27,0.69,11.1,7,white,7.01,46.071,0.3953,off_dry,high,0,1.211,0.0045,1
6.5,0.15,0.44,12.6,0.052,65.0,158.0,0.99688,3.26,0.7,10.3,7,white,7.09,43.333,0.4114,medium,medium,0,12.639,0.00505,1
7.1,0.15,0.34,1.0,0.033,27.0,73.0,0.98974,3.24,0.41,12.2,6,white,7.59,47.333,0.3699,dry,very_high,1,1.01,0.0027,0
6.7,0.33,0.34,6.6,0.067,35.0,156.0,0.99542,3.11,0.48,9.3,6,white,7.37,20.303,0.2244,medium,medium,0,6.63,0.0072,0
7.2,0.3,0.26,1.5,0.041,46.0,178.0,0.99154,3.19,0.56,11.3,6,white,7.76,24.0,0.2584,off_dry,high,0,1.513,0.00363,0
7.0,0.23,0.33,1.0,0.043,46.0,110.0,0.99118,3.04,0.65,10.8,6,white,7.56,30.435,0.4182,dry,high,0,1.009,0.00398,0
8.0,0.13,0.25,1.1,0.033,15.0,86.0,0.99044,2.98,0.39,11.2,8,white,8.38,61.538,0.1744,off_dry,high,0,1.111,0.00295,1
6.2,0.21,0.34,6.6,0.03,36.0,91.0,0.9914,3.32,0.45,12.5,7,white,6.75,29.524,0.3956,medium,very_high,1,6.657,0.0024,1
8.3,0.4,0.41,8.2,0.05,15.0,122.0,0.9979,3.39,0.49,9.3,5,white,9.11,20.75,0.123,medium,medium,0,8.217,0.00538,0
5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,7,white,6.55,17.353,0.2676,off_dry,very_high,1,2.022,0.00233,1
6.6,0.12,0.25,1.4,0.039,21.0,131.0,0.99114,3.2,0.45,11.2,7,white,6.97,55.0,0.1603,off_dry,high,0,1.413,0.00348,1
9.6,0.655,0.21,2.0,0.039,21.0,120.0,0.99188,3.0,0.855,12.6,6,white,10.465,14.656,0.175,off_dry,very_high,1,2.016,0.0031,0
6.8,0.26,0.4,7.5,0.046,45.0,179.0,0.99583,3.2,0.49,9.3,5,white,7.46,26.154,0.2514,medium,medium,0,7.531,0.00495,0
5.9,0.3,0.3,2.0,0.03,38.0,142.0,0.98892,3.41,0.41,12.9,7,white,6.5,19.667,0.2676,off_dry,very_high,1,2.022,0.00233,1
7.0,0.15,0.3,13.3,0.049,46.0,120.0,0.99704,3.2,0.36,9.5,7,white,7.45,46.666,0.3833,medium,medium,0,13.339,0.00516,1
7.9,0.37,0.31,2.85,0.037,5.0,24.0,0.9911,3.19,0.36,11.9,6,white,8.58,21.351,0.2083,off_dry,high,0,2.876,0.00311,0
7.2,0.35,0.25,5.6,0.032,23.0,120.0,0.99334,2.93,0.66,10.3,7,white,7.8,20.571,0.1917,medium,medium,0,5.638,0.00311,1
7.2,0.32,0.24,5.6,0.033,23.0,120.0,0.99334,2.92,0.66,10.3,7,white,7.76,22.5,0.1917,medium,medium,0,5.638,0.0032,1
7.6,0.1,0.33,1.0,0.031,33.0,93.0,0.99094,3.06,0.68,11.2,6,white,8.03,75.999,0.3548,dry,high,0,1.009,0.00277,0
6.2,0.25,0.31,3.2,0.03,32.0,150.0,0.99014,3.18,0.31,12.0,6,white,6.76,24.8,0.2133,off_dry,high,1,3.232,0.0025,0
7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.99304,3.13,0.4,9.6,5,white,7.58,22.903,0.1458,dry,medium,0,1.007,0.00437,0
7.6,0.18,0.28,7.1,0.041,29.0,110.0,0.99652,3.2,0.42,9.2,6,white,8.06,42.222,0.2636,medium,medium,0,7.125,0.00446,0
8.0,0.17,0.29,2.4,0.029,52.0,119.0,0.98944,3.03,0.33,12.9,6,white,8.46,47.059,0.437,off_dry,very_high,1,2.426,0.00225,0
7.2,0.19,0.27,11.2,0.061,46.0,149.0,0.99772,2.99,0.59,9.3,6,white,7.66,37.895,0.3087,medium,medium,0,11.226,0.00656,0
7.6,0.32,0.25,9.5,0.03,15.0,136.0,0.99367,3.1,0.44,12.1,6,white,8.17,23.75,0.1103,medium,very_high,1,9.561,0.00248,0
6.6,0.21,0.29,1.8,0.026,35.0,128.0,0.99183,3.37,0.48,11.2,6,white,7.1,31.428,0.2734,off_dry,high,0,1.815,0.00232,0
7.0,0.16,0.36,2.6,0.029,28.0,98.0,0.99126,3.11,0.37,11.2,7,white,7.52,43.75,0.2857,off_dry,high,0,2.623,0.00259,1
6.6,0.24,0.38,8.0,0.042,56.0,187.0,0.99577,3.21,0.46,9.2,5,white,7.22,27.5,0.2995,medium,medium,0,8.034,0.00457,0
6.9,0.3,0.25,3.3,0.041,26.0,124.0,0.99428,3.18,0.5,9.3,6,white,7.45,23.0,0.2097,off_dry,medium,0,3.319,0.00441,0
6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.99388,3.2,0.36,10.7,6,white,6.75,22.143,0.2407,medium,high,0,10.363,0.0028,0
6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,3.05,0.54,9.8,6,white,7.53,22.258,0.1205,off_dry,medium,0,1.21,0.00245,0
6.7,0.23,0.25,1.6,0.036,28.0,143.0,0.99256,3.3,0.54,10.3,6,white,7.18,29.13,0.1958,off_dry,medium,0,1.612,0.0035,0
5.7,0.23,0.28,9.65,0.025,26.0,121.0,0.9925,3.28,0.38,11.3,6,white,6.21,24.783,0.2149,medium,high,0,9.723,0.00221,0
6.5,0.22,0.5,16.05,0.048,36.0,182.0,0.99904,3.02,0.49,8.8,6,white,7.22,29.545,0.1978,medium,low,0,16.065,0.00545,0
7.0,0.18,0.37,1.5,0.043,16.0,104.0,0.99216,3.18,0.5,10.8,5,white,7.55,38.889,0.1538,off_dry,high,0,1.512,0.00398,0
6.5,0.46,0.31,5.0,0.027,15.0,72.0,0.99165,3.26,0.6,11.5,7,white,7.27,14.13,0.2083,off_dry,high,0,5.042,0.00235,1
6.5,0.23,0.36,16.05,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,5,white,7.09,28.261,0.3233,medium,low,0,16.062,0.00432,0
6.6,0.26,0.38,6.5,0.10800000000000001,68.0,201.0,0.9956,3.19,0.38,9.4,6,white,7.24,25.385,0.3383,medium,medium,0,6.529,0.01149,0
6.7,0.26,0.39,6.4,0.10800000000000001,64.0,200.0,0.99562,3.19,0.38,9.4,6,white,7.35,25.769,0.32,medium,medium,0,6.428,0.01149,0
7.5,0.28,0.39,10.2,0.045,59.0,209.0,0.9972,3.16,0.63,9.6,6,white,8.17,26.786,0.2823,medium,medium,0,10.229,0.00469,0
6.8,0.23,0.42,7.4,0.044,56.0,189.0,0.9958,3.22,0.48,9.3,6,white,7.45,29.565,0.2963,medium,medium,0,7.431,0.00473,0
7.8,0.25,0.34,13.7,0.044,66.0,184.0,0.99976,3.22,0.75,8.9,5,white,8.39,31.2,0.3587,medium,low,0,13.703,0.00494,0
5.6,0.2,0.22,1.3,0.049,25.0,155.0,0.99296,3.66,0.43,10.0,5,white,6.02,28.0,0.1613,off_dry,medium,0,1.309,0.0049,0
6.4,0.21,0.44,7.4,0.045,47.0,182.0,0.9957,3.24,0.46,9.1,5,white,7.05,30.476,0.2582,medium,medium,0,7.432,0.00495,0
6.8,0.24,0.37,7.45,0.043,59.0,188.0,0.99579,3.2,0.5,9.4,6,white,7.41,28.333,0.3138,medium,medium,0,7.481,0.00457,0
7.8,0.25,0.28,7.2,0.04,46.0,179.0,0.99541,3.14,0.6,10.1,6,white,8.33,31.2,0.257,medium,medium,0,7.233,0.00396,0
6.8,0.16,0.29,10.4,0.046,59.0,143.0,0.99518,3.2,0.4,10.8,6,white,7.25,42.5,0.4126,medium,high,0,10.45,0.00426,0
5.2,0.28,0.29,1.1,0.028,18.0,69.0,0.99168,3.24,0.54,10.0,6,white,5.77,18.571,0.2609,off_dry,medium,0,1.109,0.0028,0
7.5,0.18,0.31,6.5,0.029,53.0,160.0,0.99276,3.03,0.38,10.9,6,white,7.99,41.666,0.3312,medium,high,0,6.547,0.00266,0
7.5,0.26,0.3,4.6,0.027,29.0,92.0,0.99085,3.15,0.38,12.0,7,white,8.06,28.846,0.3152,off_dry,high,1,4.642,0.00225,1
8.2,0.37,0.64,13.9,0.043,22.0,171.0,0.99873,2.99,0.8,9.3,5,white,9.21,22.162,0.1287,medium,medium,0,13.918,0.00462,0
7.6,0.4,0.27,5.2,0.03,32.0,101.0,0.99172,3.22,0.62,12.3,7,white,8.27,19.0,0.3168,medium,very_high,1,5.243,0.00244,1
7.5,0.26,0.25,1.7,0.038,29.0,129.0,0.99312,3.45,0.56,10.4,6,white,8.01,28.846,0.2248,off_dry,medium,0,1.712,0.00365,0
6.9,0.23,0.32,16.05,0.045,62.0,153.0,0.9972,3.22,0.42,10.5,5,white,7.45,30.0,0.4052,medium,medium,0,16.095,0.00429,0
5.3,0.2,0.31,3.6,0.036,22.0,91.0,0.99278,3.41,0.5,9.8,6,white,5.81,26.5,0.2418,off_dry,medium,0,3.626,0.00367,0
6.5,0.17,0.31,1.5,0.041,34.0,121.0,0.99092,3.06,0.46,10.5,6,white,6.98,38.235,0.281,off_dry,medium,0,1.514,0.0039,0
6.5,0.35,0.28,12.4,0.051,78.5,213.0,0.9962,3.16,0.51,9.9,6,white,7.13,18.571,0.3685,medium,medium,0,12.447,0.00515,0
